what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"org.eclipse.ui.workbench",1334552916057
started,bundle,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.workbench.texteditor",1334552916064
started,bundle,org.eclipse.update.configurator,3.3.0.v20090312,"org.eclipse.update.configurator",1334552916065
started,bundle,org.eclipse.update.core,3.2.300.v20090525,"org.eclipse.update.core",1334552916076
started,bundle,org.eclipse.update.scheduler,3.2.200.v20081127,"org.eclipse.update.scheduler",1334552916076
started,bundle,org.eclipse.mylyn.bugzilla.core,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.bugzilla.core",1334552916077
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.bugzilla.ui",1334552916077
started,bundle,org.eclipse.mylyn.commons.net,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.commons.net",1334552916077
started,bundle,org.eclipse.mylyn.commons.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.commons.ui",1334552916085
started,bundle,org.eclipse.mylyn.context.core,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.context.core",1334552916086
started,bundle,org.eclipse.mylyn.context.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.context.ui",1334552916087
started,bundle,org.eclipse.mylyn.monitor.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.monitor.ui",1334552916087
started,bundle,org.eclipse.mylyn.tasks.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.tasks.ui",1334552916103
started,bundle,org.eclipse.mylyn.team.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.team.ui",1334552916103
started,bundle,org.tigris.subversion.clientadapter,1.6.10,"org.tigris.subversion.clientadapter",1334552916103
started,bundle,org.tigris.subversion.subclipse.core,1.6.10,"org.tigris.subversion.subclipse.core",1334552916103
started,bundle,org.tigris.subversion.subclipse.mylyn,3.0.0,"org.tigris.subversion.subclipse.mylyn",1334552916103
started,bundle,eclipseme.core,1.7.9,"eclipseme.core",1334552916104
started,bundle,eclipseme.core.hooks,1.6.5,"eclipseme.core.hooks",1334552916104
started,bundle,eclipseme.ui,1.7.8,"eclipseme.ui",1334552916121
os,sysinfo,,,"win32",1334552916124
arch,sysinfo,,,"x86",1334552916124
ws,sysinfo,,,"win32",1334552916124
locale,sysinfo,,,"en_US",1334552916124
processors,sysinfo,,,"8",1334552916124
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1334552916124
java.runtime.version,sysinfo,,,"1.7.0_03-b05",1334552916124
java.specification.name,sysinfo,,,"Java Platform API Specification",1334552916124
java.specification.vendor,sysinfo,,,"Oracle Corporation",1334552916124
java.specification.version,sysinfo,,,"1.7",1334552916124
java.vendor,sysinfo,,,"Oracle Corporation",1334552916124
java.version,sysinfo,,,"1.7.0_03",1334552916124
java.vm.info,sysinfo,,,"mixed mode, sharing",1334552916124
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1334552916124
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1334552916124
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1334552916124
java.vm.specification.version,sysinfo,,,"1.7",1334552916124
java.vm.vendor,sysinfo,,,"Oracle Corporation",1334552916124
java.vm.version,sysinfo,,,"22.1-b02",1334552916125
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1334552925896
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1334552925931
closed,view,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.internal.introview",1334552925970
started,bundle,org.eclipse.debug.core,3.5.1.v20091103_r352,"org.eclipse.debug.core",1334552930271
started,bundle,org.eclipse.jdt.launching,3.5.1.v20100108_r352,"org.eclipse.jdt.launching",1334552930295
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1334552934558
started,bundle,org.eclipse.core.filesystem,1.2.1.R35x_v20091203-1235,"org.eclipse.core.filesystem",1334552951618
started,bundle,org.tigris.subversion.clientadapter.javahl,1.6.9.3,"org.tigris.subversion.clientadapter.javahl",1334552952740
started,bundle,org.tigris.subversion.clientadapter.svnkit,1.6.10,"org.tigris.subversion.clientadapter.svnkit",1334552952758
started,bundle,com.collabnet.subversion.merge,2.0.1,"com.collabnet.subversion.merge",1334552953423
started,bundle,org.eclipse.compare,3.5.2.r35x_20100113-0800,"org.eclipse.compare",1334552953455
started,bundle,org.tigris.subversion.subclipse.ui,1.6.10,"org.tigris.subversion.subclipse.ui",1334552953513
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1334552958321
started,bundle,org.eclipse.ltk.core.refactoring,3.5.0.v20090513-2000,"org.eclipse.ltk.core.refactoring",1334552960467
started,bundle,org.eclipse.ltk.ui.refactoring,3.4.101.r352_v20100209,"org.eclipse.ltk.ui.refactoring",1334552960470
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1334552966541
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1334553013992
started,bundle,org.eclipse.compare.core,3.5.0.I20090430-0408,"org.eclipse.compare.core",1334553021203
opened,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1334553021349
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1334553021578
started,bundle,org.eclipse.jdt.junit,3.5.2.r352_v20100113-0800,"org.eclipse.jdt.junit",1334553021899
started,bundle,org.eclipse.core.variables,3.2.200.v20090521,"org.eclipse.core.variables",1334553022125
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1334553024220
executed,command,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.edit.text.java.organize.imports",1334553026911
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1334553045465
opened,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1334553046344
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1334553046549
executed,command,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.edit.text.java.organize.imports",1334553049383
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.undo",1334553056227
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1334553063143
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1334553067760
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1334553068691
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1334553068838
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1334553070850
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1334553079168
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1334553079310
started,bundle,org.eclipse.jdt.apt.core,3.3.202.R35x_v20091130-2300,"org.eclipse.jdt.apt.core",1334553079620
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1334553079621
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1334553083234
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1334553092094
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1334553092239
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1334553092338
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1334553094077
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1334553102388
started,bundle,org.eclipse.debug.ui,3.5.2.v20091028_r352,"org.eclipse.debug.ui",1334553104309
started,bundle,org.eclipse.jdt.debug,3.5.0.v20090526,"org.eclipse.jdt.debug",1334553104551
started,bundle,org.eclipse.jdt.debug.ui,3.4.1.v20090811_r351,"org.eclipse.jdt.debug.ui",1334553104736
executed,command,,,"AUTOGEN:::org.eclipse.jdt.debug.CompilationUnitEditor.BreakpointRulerActions/org.eclipse.jdt.debug.ui.actions.ManageBreakpointRulerAction",1334553104793
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1334553128621
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1334553129649
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1334553130110
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1334553138643
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1334553138793
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1334553145794
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1334553146061
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1334553149725
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1334553149851
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1334553159064
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1334553159179
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1334553161995
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1334553162113
started,bundle,org.eclipse.cdt.core,5.1.2.201002161416,"org.eclipse.cdt.core",1334553169418
started,bundle,org.eclipse.cdt.debug.core,6.0.0.201002161416,"org.eclipse.cdt.debug.core",1334553169481
started,bundle,org.eclipse.cdt.debug.ui,6.0.0.201002161416,"org.eclipse.cdt.debug.ui",1334553169511
started,bundle,org.python.pydev.core,1.5.7.2010050621,"org.python.pydev.core",1334553169671
started,bundle,org.python.pydev.debug,1.5.7.2010050621,"org.python.pydev.debug",1334553169695
started,bundle,org.python.pydev.customizations,1.5.7.2010050621,"org.python.pydev.customizations",1334553169704
started,bundle,com.python.pydev.analysis,1.5.7.2010050621,"com.python.pydev.analysis",1334553169834
started,bundle,org.python.pydev,1.5.7.2010050621,"org.python.pydev",1334553169834
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1334553170335
error,log,,,"Server returned HTTP response code: 500 for URL: https://ping.aptana.com/ping.php",1334553171111
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1334553175756
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1334553177421
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1334553178788
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1334553184348
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1334553191353
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1334553191470
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1334553200858
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1334553202913
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1334553207123
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1334553215419
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1334553215534
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1334553215969
started,bundle,org.eclipse.mylyn.ide.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.ide.ui",1334553224016
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1334553224843
opened,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1334553225051
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1334553225209
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1334553227954
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1334553244761
opened,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1334553245029
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1334553245250
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1334553252612
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1334553252725
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1334553252972
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1334553254856
opened,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1334553255024
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1334553255181
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1334553259473
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1334553261001
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1334553262189
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1334553276073
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1334553282807
executed,command,,,"AUTOGEN:::org.eclipse.jdt.debug.CompilationUnitEditor.BreakpointRulerActions/org.eclipse.jdt.debug.ui.actions.ManageBreakpointRulerAction",1334553283376
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1334553288507
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1334553308780
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1334553311010
opened,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1334553311241
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1334553311455
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1334553314808
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1334553314916
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1334553315155
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1334553316988
opened,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1334553317141
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1334553317296
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1334553321011
opened,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1334553321267
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1334553321471
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1334553324896
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1334553324949
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1334553325180
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1334553326628
opened,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1334553326787
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1334553326945
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1334553333952
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1334553334187
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1334553347551
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1334553359859
opened,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1334553360023
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1334553360181
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1334553366359
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1334553368766
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1334553376752
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1334553381000
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1334553392777
closed,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1334553392777
closed,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1334553394056
closed,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1334553394637
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1334553395515
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1334553405201
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1334553406219
closed,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1334553406219
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1334553407127
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1334553412506
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1334553412593
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1334553412707
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1334553416593
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1334553418379
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1334553421943
